"Data Dictionary",""
"",""
"--- Time and Location Data ---",""
"timestamp_iso","The exact date and time the record was created on the device (in ISO 8601 format)."
"gps_time_utc","The precise Coordinated Universal Time (UTC) provided by the GPS satellites, used for global time synchronization."
"latitude","The north/south geographic coordinate of the device."
"longitude","The east/west geographic coordinate of the device."
"speed_kmh","The current speed of the vehicle in kilometers per hour."
"heading_deg","The compass direction (0-360 degrees) the vehicle is traveling."
"altitude_m","The elevation of the device above sea level, measured in meters."
"",""
"--- GPS Quality Metrics ---",""
"satellites","The number of GPS satellites the device is currently locked onto. A higher number generally means better location accuracy."
"hdop","Horizontal Dilution of Precision. This is a measure of GPS accuracy. A lower value (typically 1 or 2) indicates high precision, while a higher value indicates lower accuracy."
"",""
"--- Distance Data ---",""
"distance_m","The distance (in meters) of the segment or between points."
"cumulative_distance_m","The cumulative distance (in meters) traveled since the start of the recording session."
"",""
"--- Sensor (IMU) Data ---","These represent the readings from the device's Inertial Measurement Unit (IMU), which detects vibrations caused by road roughness."
"rms_accel_z","RMS vertical acceleration for segments."
"max_accel_z","Max vertical acceleration for segments."
"avg_accel_z","Average vertical acceleration for segments."
"sample_count","Number of samples for segments."
"",""
"--- Road Roughness (IRI) Analytics ---",""
"iri_value","The calculated International Roughness Index. If 0, the vehicle is stationary or the processing engine has not yet begun reporting roughness."
"iri_class","A categorical label (e.g., ""D"") representing the road surface condition based on the IRI value."
"quality_score","A numerical score reflecting the reliability of the IRI calculation."
"quality_grade","A letter grade (e.g., ""F"") summarizing the confidence in the measurement."
"sensor_rate_hz","The sampling frequency of your sensors, measured in Hertz (Hz). e.g., 100 means the device is capturing 100 sensor readings every second."
"",""
"--------------------------------------------------------------------------------------------------------------------------------",""
segment_index,timestamp_iso,gps_time_utc,start_lat,start_lng,end_lat,end_lng,avg_speed_kmh,heading_deg,altitude_m,satellites,hdop,distance_m,cumulative_distance_m,rms_accel_z,max_accel_z,avg_accel_z,sample_count,pitch_deg,roll_deg,lateral_index,context_flag,iri_value,raw_iri,iri_class,iri_standard,quality_score,quality_grade,sensor_rate_hz
176,2026-07-29T18:01:43.263+05:30,2026-07-29T12:31:43.263Z,30.65102,76.69209,30.651109,76.69201,42.803,324,266.5,32,0.47,12.49,2307.85,9.588052,10.29068,9.582653,101,0,0,0,NORMAL,0.8654,1.3912,A,WORLD_BANK,100,A,100
177,2026-07-29T18:01:44.265+05:30,2026-07-29T12:31:44.265Z,30.651109,76.69201,30.651197,76.691933,43.483,324,266.5,31,0.49,12.29,2320.14,9.523348,10.730923,9.510258,101,0,0,0,NORMAL,0.9853,1.3912,A,WORLD_BANK,100,A,100
178,2026-07-29T18:01:45.260+05:30,2026-07-29T12:31:45.260Z,30.651197,76.691933,30.651286,76.691853,45.379,323,266.5,32,0.47,12.44,2332.58,9.507065,10.405526,9.496044,101,0,0,0,NORMAL,1.1845,1.3912,A,WORLD_BANK,100,A,100
179,2026-07-29T18:01:46.269+05:30,2026-07-29T12:31:46.269Z,30.651286,76.691853,30.65138,76.691769,47.159,322,266.5,32,0.47,13.22,2345.8,9.37621,10.577795,9.368122,101,0,0,0,NORMAL,1.2045,1.3912,A,WORLD_BANK,100,A,99.9
180,2026-07-29T18:01:47.261+05:30,2026-07-29T12:31:47.261Z,30.65138,76.691769,30.651478,76.691685,47.528,323,266.5,32,0.47,13.48,2359.28,9.652629,11.228589,9.620555,101,0,0,0,NORMAL,2.1505,1.4177,B,WORLD_BANK,100,B,99.9
181,2026-07-29T18:01:48.268+05:30,2026-07-29T12:31:48.268Z,30.651478,76.691685,30.651576,76.691598,47.233,323,266.5,32,0.47,13.7,2372.99,9.49123,11.860242,9.464554,100,0,0,0,NORMAL,2.7636,1.4177,B,WORLD_BANK,100,B,99.9
182,2026-07-29T18:01:49.260+05:30,2026-07-29T12:31:49.260Z,30.651576,76.691598,30.651675,76.691514,46.086,323,266.5,32,0.47,13.67,2386.65,9.571315,10.635218,9.561427,101,0,0,0,NORMAL,3.0873,1.4177,B,WORLD_BANK,100,B,99.9
183,2026-07-29T18:01:50.261+05:30,2026-07-29T12:31:50.261Z,30.651675,76.691514,30.651766,76.691434,44.463,323,266.5,32,0.48,12.65,2399.3,9.297768,10.060988,9.292477,100,0,0,0,NORMAL,1.2069,1.4177,A,WORLD_BANK,100,A,99.5
184,2026-07-29T18:01:51.263+05:30,2026-07-29T12:31:51.263Z,30.651766,76.691434,30.651857,76.691361,41.619,323,266.5,32,0.47,12.33,2411.64,9.336265,9.888719,9.33382,101,0,0,0,NORMAL,0.8216,1.4177,A,WORLD_BANK,100,A,99.5
185,2026-07-29T18:01:52.265+05:30,2026-07-29T12:31:52.265Z,30.651857,76.691361,30.651939,76.69129,40.448,322,266.5,32,0.48,11.32,2422.96,9.60576,10.807487,9.589665,101,0,0,0,NORMAL,2.2408,1.785,B,WORLD_BANK,100,B,100
186,2026-07-29T18:01:53.261+05:30,2026-07-29T12:31:53.261Z,30.651939,76.69129,30.652016,76.691218,39.489,321,266.5,32,0.48,11.09,2434.04,9.56274,10.539513,9.55356,100,0,0,0,NORMAL,2.2407,1.785,B,WORLD_BANK,100,B,100
187,2026-07-29T18:01:54.263+05:30,2026-07-29T12:31:54.263Z,30.652016,76.691218,30.652094,76.691153,39.018,322,266.5,32,0.47,10.66,2444.7,9.488213,10.48209,9.479102,100,0,0,0,NORMAL,2.2326,1.785,B,WORLD_BANK,100,B,99.5
188,2026-07-29T18:01:55.271+05:30,2026-07-29T12:31:55.271Z,30.652094,76.691153,30.652173,76.691096,38.383,325,266.5,32,0.48,10.28,2454.98,9.353766,10.48209,9.343392,100,0,0,0,NORMAL,1.8949,1.785,A,WORLD_BANK,100,A,99.5
189,2026-07-29T18:01:56.265+05:30,2026-07-29T12:31:56.265Z,30.652173,76.691096,30.65225,76.691039,38.844,326,266.5,32,0.48,10.17,2465.15,9.559599,10.711782,9.549108,101,0,0,0,NORMAL,1.6737,1.785,A,WORLD_BANK,100,A,99.5
190,2026-07-29T18:01:57.272+05:30,2026-07-29T12:31:57.272Z,30.65225,76.691039,30.652329,76.690977,39.58,325,266.5,32,0.48,10.57,2475.72,9.378386,10.960615,9.362436,101,0,0,0,NORMAL,1.2611,1.4977,A,WORLD_BANK,100,A,99.5
191,2026-07-29T18:01:58.262+05:30,2026-07-29T12:31:58.262Z,30.652329,76.690977,30.65241,76.690914,40.507,325,266.5,32,0.48,10.9,2486.62,9.798888,10.788346,9.790361,101,0,0,0,NORMAL,1.2611,1.4977,A,WORLD_BANK,100,A,100
192,2026-07-29T18:01:59.278+05:30,2026-07-29T12:31:59.278Z,30.65241,76.690914,30.652496,76.690845,41.625,325,266.5,32,0.48,11.58,2498.19,9.396486,10.539513,9.387799,100,0,0,0,NORMAL,1.6026,1.4977,A,WORLD_BANK,100,A,100
193,2026-07-29T18:02:00.269+05:30,2026-07-29T12:32:00.269Z,30.652496,76.690845,30.652586,76.690777,42.924,325,266.5,32,0.48,11.99,2510.18,9.622657,10.462949,9.615628,101,0,0,0,NORMAL,1.2223,1.4977,A,WORLD_BANK,100,A,100
194,2026-07-29T18:02:01.264+05:30,2026-07-29T12:32:01.264Z,30.652586,76.690777,30.652678,76.690704,44.286,325,266.5,32,0.48,12.35,2522.53,9.481327,10.750064,9.47046,101,0,0,0,NORMAL,1.4208,1.4977,A,WORLD_BANK,100,A,100
195,2026-07-29T18:02:02.262+05:30,2026-07-29T12:32:02.262Z,30.652678,76.690704,30.652773,76.690626,45.672,324,266.5,32,0.48,12.96,2535.5,9.435816,10.635218,9.421754,101,0,0,0,NORMAL,1.6462,1.4746,A,WORLD_BANK,100,A,100
196,2026-07-29T18:02:03.261+05:30,2026-07-29T12:32:03.261Z,30.652773,76.690626,30.652869,76.690545,46.576,324,266.5,32,0.48,13.1,2548.6,9.375909,10.711782,9.361299,101,0,0,0,NORMAL,1.6462,1.4746,A,WORLD_BANK,100,A,100
197,2026-07-29T18:02:04.262+05:30,2026-07-29T12:32:04.262Z,30.652869,76.690545,30.652964,76.690465,45.962,324,266.5,32,0.48,13.06,2561.66,9.959098,11.190307,9.944436,101,0,0,0,NORMAL,1.4249,1.4746,A,WORLD_BANK,100,A,100
198,2026-07-29T18:02:05.266+05:30,2026-07-29T12:32:05.266Z,30.652964,76.690465,30.653057,76.690386,44.374,324,266.5,32,0.48,12.8,2574.45,9.709202,11.228589,9.691245,101,0,0,0,NORMAL,1.7334,1.4746,A,WORLD_BANK,100,A,100
199,2026-07-29T18:02:06.261+05:30,2026-07-29T12:32:06.261Z,30.653057,76.690386,30.653145,76.690311,43.309,323,266.5,32,0.48,12.19,2586.65,9.515681,10.367244,9.506847,101,0,0,0,NORMAL,2.9134,1.4746,B,WORLD_BANK,100,B,99.5
200,2026-07-29T18:02:07.265+05:30,2026-07-29T12:32:07.265Z,30.653145,76.690311,30.653229,76.690236,41.852,323,266.5,32,0.48,11.82,2598.47,9.387426,10.730923,9.374592,100,0,0,0,NORMAL,0.9391,1.626,A,WORLD_BANK,100,A,99.5
201,2026-07-29T18:02:08.263+05:30,2026-07-29T12:32:08.263Z,30.653229,76.690236,30.653309,76.690162,41.627,322,266.5,32,0.48,11.34,2609.81,9.545114,11.171166,9.518407,101,0,0,0,NORMAL,0.9391,1.626,A,WORLD_BANK,100,A,100
202,2026-07-29T18:02:09.264+05:30,2026-07-29T12:32:09.264Z,30.653309,76.690162,30.653391,76.690089,42.32,322,266.5,32,0.48,11.49,2621.3,9.647201,10.635218,9.638749,101,0,0,0,NORMAL,1.0957,1.626,A,WORLD_BANK,100,A,100
203,2026-07-29T18:02:10.265+05:30,2026-07-29T12:32:10.265Z,30.653391,76.690089,30.653477,76.690014,43.455,322,266.5,32,0.48,11.91,2633.21,9.53051,10.750064,9.510068,101,0,0,0,NORMAL,1.3244,1.626,A,WORLD_BANK,100,A,100
204,2026-07-29T18:02:11.262+05:30,2026-07-29T12:32:11.262Z,30.653477,76.690014,30.653566,76.689936,44.741,323,266.5,32,0.48,12.43,2645.63,9.429306,10.367244,9.419291,101,0,0,0,NORMAL,1.1658,1.626,A,WORLD_BANK,100,A,100
205,2026-07-29T18:02:12.262+05:30,2026-07-29T12:32:12.262Z,30.653566,76.689936,30.65366,76.68986,45.847,324,266.5,32,0.48,12.74,2658.38,9.378462,10.328962,9.366985,101,0,0,0,NORMAL,0.9083,1.4147,A,WORLD_BANK,100,A,100
206,2026-07-29T18:02:13.261+05:30,2026-07-29T12:32:13.261Z,30.65366,76.68986,30.653757,76.689784,47.107,324,266.5,32,0.48,12.97,2671.35,9.261384,10.367244,9.246921,100,0,0,0,NORMAL,0.9083,1.4147,A,WORLD_BANK,100,A,100
207,2026-07-29T18:02:14.263+05:30,2026-07-29T12:32:14.263Z,30.653757,76.689784,30.653854,76.689701,48.691,324,266.5,32,0.48,13.35,2684.7,9.504519,10.367244,9.494827,102,0,0,0,NORMAL,1.1137,1.4147,A,WORLD_BANK,100,A,99.9
208,2026-07-29T18:02:15.259+05:30,2026-07-29T12:32:15.259Z,30.653854,76.689701,30.653956,76.689616,49.89,324,266.5,32,0.48,13.98,2698.67,9.48124,10.6735,9.467043,100,0,0,0,NORMAL,1.5295,1.4147,A,WORLD_BANK,100,A,99.9
209,2026-07-29T18:02:16.276+05:30,2026-07-29T12:32:16.276Z,30.653956,76.689616,30.654061,76.68953,51.102,324,266.5,32,0.47,14.32,2713,9.363999,10.788346,9.349549,101,0,0,0,NORMAL,1.5682,1.4147,A,WORLD_BANK,100,A,100
210,2026-07-29T18:02:17.262+05:30,2026-07-29T12:32:17.262Z,30.654061,76.68953,30.654166,76.68944,52.468,324,266.5,32,0.48,14.55,2727.55,9.522231,10.654359,9.50154,101,0,0,0,NORMAL,2.128,1.4424,B,WORLD_BANK,100,B,100
211,2026-07-29T18:02:18.264+05:30,2026-07-29T12:32:18.264Z,30.654166,76.68944,30.654275,76.689347,52.979,324,266.5,32,0.48,14.93,2742.48,9.679475,10.635218,9.671156,101,0,0,0,NORMAL,2.128,1.4424,B,WORLD_BANK,100,B,100
212,2026-07-29T18:02:19.262+05:30,2026-07-29T12:32:19.262Z,30.654275,76.689347,30.654385,76.689255,52.74,324,266.5,32,0.48,15.12,2757.6,9.509655,10.6735,9.485801,100,0,0,0,NORMAL,2.6071,1.4424,B,WORLD_BANK,100,B,100
213,2026-07-29T18:02:20.265+05:30,2026-07-29T12:32:20.265Z,30.654385,76.689255,30.654493,76.68916,52.224,324,266.5,32,0.48,15.04,2772.64,9.454647,10.577795,9.443359,101,0,0,0,NORMAL,1.4193,1.4424,A,WORLD_BANK,100,A,100
214,2026-07-29T18:02:21.273+05:30,2026-07-29T12:32:21.273Z,30.654493,76.68916,30.654601,76.689067,52.042,323,266.5,32,0.48,14.93,2787.58,9.627932,10.616077,9.618448,100,0,0,0,NORMAL,1.1076,1.4424,A,WORLD_BANK,100,A,100
215,2026-07-29T18:02:23.261+05:30,2026-07-29T12:32:23.261Z,30.654709,76.688978,30.654813,76.688889,51.247,324,266.5,32,0.48,14.44,2816.73,9.547201,10.424667,9.539633,101,0,0,0,NORMAL,1.0211,1.7551,A,WORLD_BANK,100,A,99.5
216,2026-07-29T18:02:24.258+05:30,2026-07-29T12:32:24.258Z,30.654813,76.688889,30.654918,76.6888,50.819,323,266.5,32,0.48,14.4,2831.14,9.611447,10.807487,9.601225,101,0,0,0,NORMAL,1.454,1.7551,A,WORLD_BANK,100,A,100
217,2026-07-29T18:02:25.260+05:30,2026-07-29T12:32:25.260Z,30.654918,76.6888,30.655023,76.688712,50.312,324,266.5,32,0.48,14.33,2845.47,9.51459,10.271539,9.504368,100,0,0,0,NORMAL,1.2048,1.7551,A,WORLD_BANK,100,A,100
218,2026-07-29T18:02:26.265+05:30,2026-07-29T12:32:26.265Z,30.655023,76.688712,30.655124,76.688628,50.088,324,266.5,32,0.48,13.9,2859.37,9.497664,10.386385,9.483915,101,0,0,0,NORMAL,1.3325,1.7551,A,WORLD_BANK,100,A,99.9
219,2026-07-29T18:02:27.266+05:30,2026-07-29T12:32:27.266Z,30.655124,76.688628,30.655225,76.688545,49.755,324,266.5,32,0.48,13.68,2873.05,9.530596,10.807487,9.514427,101,0,0,0,NORMAL,1.3461,1.3438,A,WORLD_BANK,100,A,99.9
220,2026-07-29T18:02:28.263+05:30,2026-07-29T12:32:28.263Z,30.655225,76.688545,30.655324,76.688463,49.593,324,266.5,32,0.48,13.57,2886.62,9.296856,10.156693,9.285683,101,0,0,0,NORMAL,1.3461,1.3438,A,WORLD_BANK,100,A,100
221,2026-07-29T18:02:29.257+05:30,2026-07-29T12:32:29.257Z,30.655324,76.688463,30.655424,76.688382,49.348,324,266.5,32,0.48,13.54,2900.16,9.517891,10.386385,9.50877,100,0,0,0,NORMAL,1.596,1.3438,A,WORLD_BANK,100,A,100
222,2026-07-29T18:02:30.277+05:30,2026-07-29T12:32:30.277Z,30.655424,76.688382,30.655523,76.688299,48.934,324,266.5,32,0.48,13.6,2913.75,9.615197,11.286012,9.601983,101,0,0,0,NORMAL,1.4441,1.3438,A,WORLD_BANK,100,A,99.9
223,2026-07-29T18:02:31.262+05:30,2026-07-29T12:32:31.262Z,30.655523,76.688299,30.655621,76.688218,48.086,324,266.5,32,0.48,13.34,2927.09,9.711846,11.362576,9.685938,101,0,0,0,NORMAL,2.015,1.3438,B,WORLD_BANK,100,B,99.9
224,2026-07-29T18:02:32.268+05:30,2026-07-29T12:32:32.268Z,30.655621,76.688218,30.655716,76.688138,46.897,324,266.5,32,0.48,13.04,2940.13,9.256454,10.022706,9.249296,101,0,0,0,NORMAL,1.9364,1.6491,A,WORLD_BANK,100,A,100
225,2026-07-29T18:02:33.263+05:30,2026-07-29T12:32:33.263Z,30.655716,76.688138,30.65581,76.68806,45.681,323,266.5,32,0.48,12.82,2952.96,9.420699,10.596936,9.40426,100,0,0,0,NORMAL,1.9364,1.6491,A,WORLD_BANK,100,A,100
226,2026-07-29T18:02:34.262+05:30,2026-07-29T12:32:34.262Z,30.65581,76.68806,30.655896,76.687983,44.088,323,266.5,32,0.48,12.09,2965.05,9.489818,10.443808,9.482399,101,0,0,0,NORMAL,2.4734,1.6491,B,WORLD_BANK,100,B,100
227,2026-07-29T18:02:35.270+05:30,2026-07-29T12:32:35.270Z,30.655896,76.687983,30.655983,76.687908,42.741,323,266.5,32,0.47,12,2977.05,9.298117,10.309821,9.287578,101,0,0,0,NORMAL,1.7839,1.6491,A,WORLD_BANK,100,A,100
228,2026-07-29T18:02:36.265+05:30,2026-07-29T12:32:36.265Z,30.655983,76.687908,30.656067,76.68784,41.162,323,266.5,32,0.47,11.37,2988.43,9.376438,10.367244,9.365404,100,0,0,0,NORMAL,1.1746,1.6491,A,WORLD_BANK,100,A,99.4
229,2026-07-29T18:02:37.268+05:30,2026-07-29T12:32:37.268Z,30.656067,76.68784,30.656149,76.687771,40.067,323,266.5,32,0.47,11.31,2999.74,9.507202,10.577795,9.497939,101,0,0,0,NORMAL,1.6178,1.7799,A,WORLD_BANK,100,A,99.4
230,2026-07-29T18:02:38.255+05:30,2026-07-29T12:32:38.255Z,30.656149,76.687771,30.656227,76.687702,39.517,323,266.5,32,0.47,10.89,3010.63,9.628142,10.730923,9.616197,101,0,0,0,NORMAL,1.6178,1.7799,A,WORLD_BANK,100,A,100
231,2026-07-29T18:02:39.267+05:30,2026-07-29T12:32:39.267Z,30.656227,76.687702,30.656307,76.687635,38.988,323,266.5,32,0.47,10.94,3021.58,9.499503,10.462949,9.486949,100,0,0,0,NORMAL,1.7012,1.7799,A,WORLD_BANK,100,A,100
232,2026-07-29T18:02:40.264+05:30,2026-07-29T12:32:40.264Z,30.656307,76.687635,30.656385,76.687569,39.365,323,266.5,32,0.48,10.72,3032.3,9.415493,10.462949,9.40394,101,0,0,0,NORMAL,1.7315,1.7799,A,WORLD_BANK,100,A,100
233,2026-07-29T18:02:41.265+05:30,2026-07-29T12:32:41.265Z,30.656385,76.687569,30.656464,76.687501,39.928,324,266.5,32,0.48,11.02,3043.32,9.414528,10.48209,9.405077,101,0,0,0,NORMAL,1.263,1.7799,A,WORLD_BANK,100,A,100
234,2026-07-29T18:02:42.264+05:30,2026-07-29T12:32:42.264Z,30.656464,76.687501,30.656544,76.687433,40.019,323,266.5,32,0.48,10.98,3054.3,9.451076,10.367244,9.438621,101,0,0,0,NORMAL,1.4144,1.4421,A,WORLD_BANK,100,A,99.9
235,2026-07-29T18:02:43.264+05:30,2026-07-29T12:32:43.264Z,30.656544,76.687433,30.656624,76.687367,40.093,323,266.5,32,0.48,10.87,3065.17,9.266307,10.386385,9.25157,101,0,0,0,NORMAL,1.4144,1.4421,A,WORLD_BANK,100,A,99.9
236,2026-07-29T18:02:44.265+05:30,2026-07-29T12:32:44.265Z,30.656624,76.687367,30.656704,76.6873,40.622,323,266.5,32,0.48,11.02,3076.19,9.587426,10.807487,9.576967,101,0,0,0,NORMAL,1.4353,1.4421,A,WORLD_BANK,100,A,99.9
237,2026-07-29T18:02:45.260+05:30,2026-07-29T12:32:45.260Z,30.656704,76.6873,30.656785,76.687232,40.553,323,266.5,32,0.48,11.13,3087.32,9.708627,10.386385,9.700371,100,0,0,0,NORMAL,1.3866,1.4421,A,WORLD_BANK,100,A,99.9
238,2026-07-29T18:02:46.272+05:30,2026-07-29T12:32:46.272Z,30.656785,76.687232,30.656867,76.687165,39.969,324,266.5,32,0.48,11.04,3098.36,9.275003,11.094602,9.230344,101,0,0,0,NORMAL,1.1712,1.4421,A,WORLD_BANK,100,A,99.9
239,2026-07-29T18:02:47.263+05:30,2026-07-29T12:32:47.263Z,30.656867,76.687165,30.656947,76.6871,38.601,324,266.5,32,0.48,10.89,3109.25,9.653988,11.611409,9.632305,101,0,0,0,NORMAL,2.4792,1.7335,B,WORLD_BANK,100,B,99.9
240,2026-07-29T18:02:49.266+05:30,2026-07-29T12:32:49.266Z,30.656947,76.6871,30.657077,76.686991,30.083,323,266.5,32,0.48,17.82,3127.07,9.593241,10.635218,9.580757,202,0,0,0,NORMAL,1.584,1.7335,A,WORLD_BANK,100,A,100
241,2026-07-29T18:02:52.274+05:30,2026-07-29T12:32:52.274Z,30.657077,76.686991,30.657155,76.686913,15.606,318,266.5,32,0.48,11.46,3138.53,9.530965,10.86491,9.523519,302,0,0,0,NORMAL,1.2109,1.6245,A,WORLD_BANK,75.01,A,100
242,2026-07-29T18:02:58.267+05:30,2026-07-29T12:32:58.267Z,30.657155,76.686913,30.657198,76.686813,8.958,285,256.09,32,0.48,11.1,3149.64,9.569441,11.400858,9.556825,604,0,0,0,NORMAL,1.4,1.6594,A,WORLD_BANK,73.6,A,99.9
243,2026-07-29T18:03:02.272+05:30,2026-07-29T12:33:02.272Z,30.657198,76.686813,30.657129,76.686711,12.843,233,255.34,32,0.48,12.5,3162.14,9.475481,10.252398,9.472023,404,0,0,0,NORMAL,1.0638,1.5763,A,WORLD_BANK,74.97,A,100
244,2026-07-29T18:03:04.272+05:30,2026-07-29T12:33:04.272Z,30.657129,76.686711,30.657064,76.686621,21.523,233,255.61,31,0.5,11.22,3173.36,9.575238,10.48209,9.571566,202,0,0,0,NORMAL,0.7762,1.5763,A,WORLD_BANK,74.97,A,99.9
245,2026-07-29T18:03:06.274+05:30,2026-07-29T12:33:06.274Z,30.657064,76.686621,30.656977,76.686494,27.845,234,255.75,32,0.48,15.48,3188.84,9.463701,10.328962,9.458475,201,0,0,0,NORMAL,0.7474,1.5763,A,WORLD_BANK,74.97,A,100
246,2026-07-29T18:03:08.269+05:30,2026-07-29T12:33:08.269Z,30.656977,76.686494,30.656874,76.686334,31.802,234,256.14,32,0.48,19.11,3207.95,9.698366,11.075461,9.682811,202,0,0,0,NORMAL,1.045,1.3157,A,WORLD_BANK,100,A,99.9
247,2026-07-29T18:03:09.275+05:30,2026-07-29T12:33:09.275Z,30.656874,76.686334,30.656822,76.686249,34.042,234,255.5,32,0.48,10,3217.95,9.374008,10.826628,9.35334,101,0,0,0,NORMAL,1.4218,1.3157,A,WORLD_BANK,100,A,99.9
248,2026-07-29T18:03:10.274+05:30,2026-07-29T12:33:10.274Z,30.656822,76.686249,30.656766,76.686158,36.149,236,255.03,32,0.48,10.68,3228.63,9.333047,10.252398,9.321691,101,0,0,0,NORMAL,1.4123,1.3157,A,WORLD_BANK,100,A,100
249,2026-07-29T18:03:11.270+05:30,2026-07-29T12:33:11.270Z,30.656766,76.686158,30.656709,76.686064,38.174,236,254.31,32,0.48,11.03,3239.65,9.720404,10.443808,9.712849,101,0,0,0,NORMAL,0.9783,1.3157,A,WORLD_BANK,100,A,100
250,2026-07-29T18:03:12.279+05:30,2026-07-29T12:33:12.279Z,30.656709,76.686064,30.65665,76.685967,40.391,235,253.7,32,0.48,11.39,3251.05,9.334218,10.156693,9.325481,101,0,0,0,NORMAL,1.2941,1.0771,A,WORLD_BANK,100,A,99.9
251,2026-07-29T18:03:13.271+05:30,2026-07-29T12:33:13.271Z,30.65665,76.685967,30.65659,76.685864,42.7,235,253.53,32,0.5,11.9,3262.95,9.389034,11.63055,9.340453,101,0,0,0,NORMAL,1.2941,1.0771,A,WORLD_BANK,100,A,99.9
252,2026-07-29T18:03:14.268+05:30,2026-07-29T12:33:14.268Z,30.65659,76.685864,30.656524,76.685755,45.155,235,253.41,32,0.49,12.77,3275.72,9.783573,12.453613,9.750138,100,0,0,0,NORMAL,1.9448,1.0771,A,WORLD_BANK,100,A,100
253,2026-07-29T18:03:15.267+05:30,2026-07-29T12:33:15.267Z,30.656524,76.685755,30.656456,76.685639,47.679,235,253.22,32,0.49,13.42,3289.14,9.079203,11.190307,9.048429,100,0,0,0,NORMAL,2.6485,1.0771,B,WORLD_BANK,100,B,100
254,2026-07-29T18:03:16.280+05:30,2026-07-29T12:33:16.280Z,30.656456,76.685639,30.656386,76.685518,49.942,235,253.31,32,0.49,13.93,3303.07,9.39317,10.577795,9.378166,101,0,0,0,NORMAL,3.063,1.0771,B,WORLD_BANK,100,B,99.9
255,2026-07-29T18:03:17.267+05:30,2026-07-29T12:33:17.267Z,30.656386,76.685518,30.656313,76.685393,50.262,234,253.41,32,0.49,14.46,3317.53,9.698206,10.769205,9.690486,101,0,0,0,NORMAL,0.9165,1.0771,A,WORLD_BANK,100,A,99.9
256,2026-07-29T18:03:18.264+05:30,2026-07-29T12:33:18.264Z,30.656313,76.685393,30.656236,76.685269,50.803,234,253.77,32,0.49,14.59,3332.12,9.424991,10.539513,9.399202,101,0,0,0,NORMAL,1.8038,1.7951,A,WORLD_BANK,100,A,100
257,2026-07-29T18:03:19.266+05:30,2026-07-29T12:33:19.266Z,30.656236,76.685269,30.656159,76.685145,51.724,233,254.08,32,0.49,14.62,3346.75,9.251878,10.807487,9.229586,101,0,0,0,NORMAL,2.811,1.7951,B,WORLD_BANK,100,B,100
258,2026-07-29T18:03:20.265+05:30,2026-07-29T12:33:20.265Z,30.656159,76.685145,30.656082,76.685021,51.832,233,254.32,32,0.49,14.65,3361.4,9.464733,10.922333,9.438053,101,0,0,0,NORMAL,1.3143,1.7951,A,WORLD_BANK,100,A,99.9
259,2026-07-29T18:03:21.260+05:30,2026-07-29T12:33:21.260Z,30.656082,76.685021,30.656003,76.684899,50.771,234,254.5,32,0.49,14.61,3376.01,9.658189,10.941474,9.643714,100,0,0,0,NORMAL,1.5592,1.7951,A,WORLD_BANK,100,A,99.9
260,2026-07-29T18:03:22.265+05:30,2026-07-29T12:33:22.265Z,30.656003,76.684899,30.65593,76.684781,47.387,234,254.43,32,0.49,13.85,3389.86,9.350432,10.271539,9.342916,101,0,0,0,NORMAL,0.9268,1.7951,A,WORLD_BANK,100,A,100
261,2026-07-29T18:03:23.269+05:30,2026-07-29T12:33:23.269Z,30.65593,76.684781,30.655861,76.684677,43.05,234,254.29,32,0.49,12.59,3402.45,9.719354,11.553986,9.700341,101,0,0,0,NORMAL,0.9821,1.8019,A,WORLD_BANK,100,A,100
262,2026-07-29T18:03:24.264+05:30,2026-07-29T12:33:24.264Z,30.655861,76.684677,30.655802,76.684589,39.993,233,253.94,32,0.49,10.66,3413.11,9.437825,11.419999,9.408678,101,0,0,0,NORMAL,2.0906,1.8019,B,WORLD_BANK,100,B,100
263,2026-07-29T18:03:25.264+05:30,2026-07-29T12:33:25.264Z,30.655802,76.684589,30.655753,76.684502,37.167,233,253.98,32,0.48,10.02,3423.13,9.3831,10.175834,9.3744,100,0,0,0,NORMAL,1.2889,1.8019,A,WORLD_BANK,100,A,100
264,2026-07-29T18:03:27.266+05:30,2026-07-29T12:33:27.266Z,30.655753,76.684502,30.655647,76.684349,33.569,233,253.29,32,0.48,18.75,3441.88,9.541667,10.539513,9.532849,201,0,0,0,NORMAL,1.9365,1.8019,A,WORLD_BANK,100,A,100
265,2026-07-29T18:03:29.263+05:30,2026-07-29T12:33:29.263Z,30.655647,76.684349,30.655574,76.684232,24.848,233,252.95,32,0.48,13.84,3455.72,9.54381,10.616077,9.536127,202,0,0,0,NORMAL,1.066,1.4591,A,WORLD_BANK,100,A,98.9
266,2026-07-29T18:03:32.284+05:30,2026-07-29T12:33:32.284Z,30.655574,76.684232,30.655516,76.684129,16.112,237,254.17,32,0.48,11.81,3467.52,9.525705,10.635218,9.515375,303,0,0,0,NORMAL,1.1173,1.4591,A,WORLD_BANK,100,A,99.9
267,2026-07-29T18:03:39.281+05:30,2026-07-29T12:33:39.281Z,30.655516,76.684129,30.655538,76.684014,8.981,286,255.56,32,0.48,11.82,3479.34,9.444953,10.711782,9.436547,706,0,0,0,NORMAL,1.3369,1.4067,A,WORLD_BANK,73.6,A,100
