"Data Dictionary",""
"",""
"--- Time and Location Data ---",""
"timestamp_iso","The exact date and time the record was created on the device (in ISO 8601 format)."
"gps_time_utc","The precise Coordinated Universal Time (UTC) provided by the GPS satellites, used for global time synchronization."
"latitude","The north/south geographic coordinate of the device."
"longitude","The east/west geographic coordinate of the device."
"speed_kmh","The current speed of the vehicle in kilometers per hour."
"heading_deg","The compass direction (0-360 degrees) the vehicle is traveling."
"altitude_m","The elevation of the device above sea level, measured in meters."
"",""
"--- GPS Quality Metrics ---",""
"satellites","The number of GPS satellites the device is currently locked onto. A higher number generally means better location accuracy."
"hdop","Horizontal Dilution of Precision. This is a measure of GPS accuracy. A lower value (typically 1 or 2) indicates high precision, while a higher value indicates lower accuracy."
"",""
"--- Distance Data ---",""
"distance_m","The distance (in meters) of the segment or between points."
"cumulative_distance_m","The cumulative distance (in meters) traveled since the start of the recording session."
"",""
"--- Sensor (IMU) Data ---","These represent the readings from the device's Inertial Measurement Unit (IMU), which detects vibrations caused by road roughness."
"rms_accel_z","RMS vertical acceleration for segments."
"max_accel_z","Max vertical acceleration for segments."
"avg_accel_z","Average vertical acceleration for segments."
"sample_count","Number of samples for segments."
"",""
"--- Road Roughness (IRI) Analytics ---",""
"iri_value","The calculated International Roughness Index. If 0, the vehicle is stationary or the processing engine has not yet begun reporting roughness."
"iri_class","A categorical label (e.g., ""D"") representing the road surface condition based on the IRI value."
"quality_score","A numerical score reflecting the reliability of the IRI calculation."
"quality_grade","A letter grade (e.g., ""F"") summarizing the confidence in the measurement."
"sensor_rate_hz","The sampling frequency of your sensors, measured in Hertz (Hz). e.g., 100 means the device is capturing 100 sensor readings every second."
"",""
"--------------------------------------------------------------------------------------------------------------------------------",""
segment_index,timestamp_iso,gps_time_utc,start_lat,start_lng,end_lat,end_lng,avg_speed_kmh,heading_deg,altitude_m,satellites,hdop,distance_m,cumulative_distance_m,rms_accel_z,max_accel_z,avg_accel_z,sample_count,pitch_deg,roll_deg,lateral_index,context_flag,iri_value,raw_iri,iri_class,iri_standard,quality_score,quality_grade,sensor_rate_hz
178,2026-07-29T17:37:14.271+05:30,2026-07-29T12:07:14.271Z,30.645787,76.688994,30.6458,76.68879,35.451,274,262.47,32,0.48,19.55,2825.7,9.680348,10.539513,9.67074,201,0,0,0,NORMAL,2.1775,1.473,B,WORLD_BANK,80,B,99.4
179,2026-07-29T17:37:15.273+05:30,2026-07-29T12:07:15.273Z,30.6458,76.68879,30.645806,76.688685,35.802,274,262.73,32,0.48,10.09,2835.78,9.494917,10.960615,9.483915,101,0,0,0,NORMAL,1.4478,1.473,A,WORLD_BANK,80,A,99.4
180,2026-07-29T17:37:16.274+05:30,2026-07-29T12:07:16.274Z,30.645806,76.688685,30.645812,76.688581,35.99,274,262.46,32,0.48,10.01,2845.8,9.385866,10.654359,9.373618,101,0,0,0,NORMAL,1.1716,1.473,A,WORLD_BANK,80,A,100
181,2026-07-29T17:37:18.275+05:30,2026-07-29T12:07:18.275Z,30.645812,76.688581,30.64583,76.688371,36.352,275,262.13,32,0.48,20.18,2865.98,9.591292,10.979756,9.580749,201,0,0,0,NORMAL,1.2769,1.4093,A,WORLD_BANK,100,A,99.9
182,2026-07-29T17:37:19.275+05:30,2026-07-29T12:07:19.275Z,30.64583,76.688371,30.645843,76.688265,36.597,276,262.17,32,0.48,10.22,2876.19,9.80357,10.711782,9.794151,101,0,0,0,NORMAL,1.0348,1.4093,A,WORLD_BANK,100,A,99.9
183,2026-07-29T17:37:20.272+05:30,2026-07-29T12:07:20.272Z,30.645843,76.688265,30.645854,76.688158,36.74,276,262.15,32,0.48,10.31,2886.51,9.613232,10.424667,9.606152,101,0,0,0,NORMAL,1.1047,1.4093,A,WORLD_BANK,100,A,100
184,2026-07-29T17:37:21.276+05:30,2026-07-29T12:07:21.276Z,30.645854,76.688158,30.645864,76.688051,36.773,276,262.05,32,0.48,10.32,2896.83,9.755068,10.884051,9.746583,101,0,0,0,NORMAL,1.0911,1.4093,A,WORLD_BANK,100,A,100
185,2026-07-29T17:37:22.270+05:30,2026-07-29T12:07:22.270Z,30.645864,76.688051,30.645874,76.687943,36.827,276,262,32,0.48,10.37,2907.21,9.835422,10.711782,9.827506,101,0,0,0,NORMAL,1.3879,1.3238,A,WORLD_BANK,100,A,100
186,2026-07-29T17:37:23.275+05:30,2026-07-29T12:07:23.275Z,30.645874,76.687943,30.645883,76.687834,36.906,276,261.96,32,0.48,10.44,2917.65,9.6652,10.750064,9.653152,101,0,0,0,NORMAL,1.5445,1.3238,A,WORLD_BANK,100,A,100
187,2026-07-29T17:37:24.272+05:30,2026-07-29T12:07:24.272Z,30.645883,76.687834,30.645895,76.687729,37.086,276,261.83,32,0.48,10.22,2927.86,9.656141,11.266871,9.641023,101,0,0,0,NORMAL,1.5634,1.3238,A,WORLD_BANK,100,A,99.9
188,2026-07-29T17:37:25.273+05:30,2026-07-29T12:07:25.273Z,30.645895,76.687729,30.645906,76.687621,37.232,276,261.67,32,0.48,10.35,2938.22,9.669605,10.86491,9.658644,100,0,0,0,NORMAL,1.3935,1.3238,A,WORLD_BANK,100,A,99.9
189,2026-07-29T17:37:26.271+05:30,2026-07-29T12:07:26.271Z,30.645906,76.687621,30.645919,76.687514,37.415,276,261.72,32,0.48,10.34,2948.56,9.385152,10.424667,9.373807,101,0,0,0,NORMAL,1.1764,1.3238,A,WORLD_BANK,100,A,99.9
190,2026-07-29T17:37:27.271+05:30,2026-07-29T12:07:27.271Z,30.645919,76.687514,30.645933,76.687406,37.495,277,261.7,32,0.48,10.44,2959,9.289056,10.194975,9.27886,101,0,0,0,NORMAL,1.1641,1.2137,A,WORLD_BANK,100,A,99.9
191,2026-07-29T17:37:28.269+05:30,2026-07-29T12:07:28.269Z,30.645933,76.687406,30.645946,76.687299,37.657,277,262.05,32,0.48,10.37,2969.38,9.508066,10.424667,9.494606,100,0,0,0,NORMAL,1.2133,1.2137,A,WORLD_BANK,100,A,99.5
192,2026-07-29T17:37:29.271+05:30,2026-07-29T12:07:29.271Z,30.645946,76.687299,30.645959,76.68719,37.72,277,262.42,32,0.48,10.48,2979.86,9.385025,11.24773,9.358646,101,0,0,0,NORMAL,1.5102,1.2137,A,WORLD_BANK,100,A,99.5
193,2026-07-29T17:37:30.276+05:30,2026-07-29T12:07:30.276Z,30.645959,76.68719,30.645973,76.687081,37.756,277,262.56,32,0.48,10.54,2990.4,9.15066,10.080129,9.142789,101,0,0,0,NORMAL,1.5462,1.2137,A,WORLD_BANK,100,A,100
194,2026-07-29T17:37:31.266+05:30,2026-07-29T12:07:31.266Z,30.645973,76.687081,30.645984,76.686972,37.833,277,262.4,32,0.48,10.48,3000.88,9.614391,11.094602,9.603327,100,0,0,0,NORMAL,1.5027,1.2137,A,WORLD_BANK,100,A,100
195,2026-07-29T17:37:32.270+05:30,2026-07-29T12:07:32.270Z,30.645984,76.686972,30.645994,76.686863,37.343,276,261.85,32,0.48,10.49,3011.36,9.548818,10.462949,9.535274,101,0,0,0,NORMAL,1.3489,1.3663,A,WORLD_BANK,100,A,99.9
196,2026-07-29T17:37:33.266+05:30,2026-07-29T12:07:33.266Z,30.645994,76.686863,30.646001,76.686757,36.573,276,261.63,32,0.48,10.22,3021.58,9.684077,10.692641,9.676273,101,0,0,0,NORMAL,1.1585,1.3663,A,WORLD_BANK,100,A,99.9
197,2026-07-29T17:37:35.268+05:30,2026-07-29T12:07:35.268Z,30.646001,76.686757,30.64602,76.686554,34.423,277,261.33,32,0.48,19.5,3041.07,9.699346,11.286012,9.681311,201,0,0,0,NORMAL,1.0471,1.3663,A,WORLD_BANK,100,A,100
198,2026-07-29T17:37:37.266+05:30,2026-07-29T12:07:37.266Z,30.64602,76.686554,30.646036,76.686399,24.684,277,261.57,32,0.48,14.95,3056.03,9.505032,10.405526,9.496613,202,0,0,0,NORMAL,1.1007,1.32,A,WORLD_BANK,100,A,99.9
199,2026-07-29T17:37:40.272+05:30,2026-07-29T12:07:40.272Z,30.646036,76.686399,30.64606,76.686279,15.301,281,262.32,32,0.48,11.86,3067.88,9.63629,10.903192,9.619351,302,0,0,0,NORMAL,1.3066,1.32,A,WORLD_BANK,100,A,100
200,2026-07-29T17:37:53.281+05:30,2026-07-29T12:07:53.281Z,30.64606,76.686279,30.646134,76.686305,5.222,37,265.9,32,0.48,11.13,3079.01,9.504285,12.109075,9.4886,1309,0,0,0,NORMAL,1.0743,1.2501,A,WORLD_BANK,64,A,100
201,2026-07-29T17:37:56.286+05:30,2026-07-29T12:07:56.286Z,30.646134,76.686305,30.646163,76.686404,10.162,84,264.5,32,0.48,10.09,3089.1,9.598942,10.941474,9.585379,302,0,0,0,NORMAL,1.197,1.2501,A,WORLD_BANK,64,A,99.9
202,2026-07-29T17:37:59.284+05:30,2026-07-29T12:07:59.284Z,30.646163,76.686404,30.646164,76.686543,15.247,94,264.5,32,0.48,13.32,3102.42,9.436277,10.462949,9.429777,303,0,0,0,NORMAL,1.1916,1.2298,A,WORLD_BANK,72.09,A,99.9
203,2026-07-29T17:38:02.277+05:30,2026-07-29T12:08:02.277Z,30.646164,76.686543,30.646148,76.68669,15.953,97,264.5,31,0.49,14.19,3116.62,9.695047,13.774342,9.648506,302,0,0,0,NORMAL,2.5896,1.4986,B,WORLD_BANK,73.6,B,99.9
204,2026-07-29T17:38:05.278+05:30,2026-07-29T12:08:05.278Z,30.646148,76.68669,30.646147,76.686814,13.381,94,264.5,32,0.47,11.85,3128.46,9.570435,11.573127,9.548729,303,0,0,0,NORMAL,2.4673,1.4986,B,WORLD_BANK,73.6,B,100
205,2026-07-29T17:38:10.276+05:30,2026-07-29T12:08:10.276Z,30.646147,76.686814,30.646123,76.686931,8.867,96,264.5,32,0.47,11.58,3140.04,9.539448,10.769205,9.531079,504,0,0,0,NORMAL,1.754,1.5866,A,WORLD_BANK,73.6,A,100
206,2026-07-29T17:38:14.297+05:30,2026-07-29T12:08:14.297Z,30.646123,76.686931,30.646106,76.687078,14.497,95,264.5,32,0.48,14.14,3154.18,9.546481,10.86491,9.538339,403,0,0,0,NORMAL,1.128,1.5122,A,WORLD_BANK,67.84,A,100
207,2026-07-29T17:38:16.270+05:30,2026-07-29T12:08:16.270Z,30.646106,76.687078,30.646094,76.68722,23.674,96,264.5,31,0.48,13.71,3167.89,9.401391,10.09927,9.396549,202,0,0,0,NORMAL,0.7302,1.5122,A,WORLD_BANK,67.84,A,99.9
208,2026-07-29T17:38:18.267+05:30,2026-07-29T12:08:18.267Z,30.646094,76.68722,30.646076,76.687375,25.353,96,264.5,30,0.5,14.92,3182.81,9.564147,11.094602,9.545133,201,0,0,0,NORMAL,1.0356,1.4343,A,WORLD_BANK,100,A,99.9
209,2026-07-29T17:38:20.268+05:30,2026-07-29T12:08:20.268Z,30.646076,76.687375,30.646053,76.687545,28.758,97,264.5,31,0.48,16.48,3199.29,9.490807,13.697778,9.427629,202,0,0,0,NORMAL,1.9353,1.4343,A,WORLD_BANK,100,A,100
210,2026-07-29T17:38:22.271+05:30,2026-07-29T12:08:22.271Z,30.646053,76.687545,30.646032,76.687741,33.017,96,264.5,31,0.48,18.89,3218.18,9.533054,10.826628,9.520681,202,0,0,0,NORMAL,1.3177,1.6697,A,WORLD_BANK,100,A,99.9
211,2026-07-29T17:38:23.271+05:30,2026-07-29T12:08:23.271Z,30.646032,76.687741,30.646022,76.687848,35.722,96,264.5,31,0.48,10.31,3228.49,9.609025,10.520372,9.601225,101,0,0,0,NORMAL,1.1581,1.6697,A,WORLD_BANK,100,A,99.9
212,2026-07-29T17:38:24.271+05:30,2026-07-29T12:08:24.271Z,30.646022,76.687848,30.646011,76.687957,35.851,96,264.5,32,0.47,10.48,3238.97,9.440118,10.596936,9.42744,101,0,0,0,NORMAL,0.724,1.6697,A,WORLD_BANK,100,A,100
213,2026-07-29T17:38:25.272+05:30,2026-07-29T12:08:25.272Z,30.646011,76.687957,30.646001,76.688064,35.868,96,264.5,32,0.47,10.31,3249.28,9.398611,10.09927,9.390287,100,0,0,0,NORMAL,1.6802,1.6697,A,WORLD_BANK,100,A,100
214,2026-07-29T17:38:26.273+05:30,2026-07-29T12:08:26.273Z,30.646001,76.688064,30.645993,76.68817,36.438,95,264.5,32,0.47,10.2,3259.48,9.602472,11.018038,9.585874,101,0,0,0,NORMAL,1.6244,1.6697,A,WORLD_BANK,100,A,99.9
215,2026-07-29T17:38:27.271+05:30,2026-07-29T12:08:27.271Z,30.645993,76.68817,30.645985,76.688277,36.999,95,264.5,32,0.47,10.24,3269.72,9.350966,12.5876,9.247401,101,0,0,0,NORMAL,1.8941,1.576,A,WORLD_BANK,100,A,99.9
216,2026-07-29T17:38:28.275+05:30,2026-07-29T12:08:28.275Z,30.645985,76.688277,30.645973,76.688388,37.541,96,264.5,32,0.47,10.74,3280.46,9.876379,12.721587,9.820873,101,0,0,0,NORMAL,1.845,1.576,A,WORLD_BANK,100,A,100
217,2026-07-29T17:38:29.272+05:30,2026-07-29T12:08:29.272Z,30.645973,76.688388,30.645959,76.6885,38.288,97,264.5,32,0.47,10.83,3291.28,9.37301,13.123548,9.20855,101,0,0,0,NORMAL,1.9502,1.576,A,WORLD_BANK,100,A,100
218,2026-07-29T17:38:30.279+05:30,2026-07-29T12:08:30.279Z,30.645959,76.6885,30.645945,76.688614,39.058,97,264.5,32,0.47,10.96,3302.24,9.578628,10.730923,9.55356,100,0,0,0,NORMAL,2.2157,1.576,B,WORLD_BANK,100,B,99.9
219,2026-07-29T17:38:31.271+05:30,2026-07-29T12:08:31.271Z,30.645945,76.688614,30.645934,76.68873,39.778,97,264.5,32,0.47,11.18,3313.42,9.404246,10.137552,9.398255,101,0,0,0,NORMAL,2.0676,1.576,B,WORLD_BANK,100,B,99.9
220,2026-07-29T17:38:32.270+05:30,2026-07-29T12:08:32.270Z,30.645934,76.68873,30.645922,76.688849,40.479,96,264.5,32,0.47,11.51,3324.94,9.555343,11.209448,9.526177,101,0,0,0,NORMAL,1.4618,1.5513,A,WORLD_BANK,100,A,99.9
221,2026-07-29T17:38:33.273+05:30,2026-07-29T12:08:33.273Z,30.645922,76.688849,30.64591,76.68897,41.142,96,264.5,32,0.48,11.59,3336.53,9.58934,11.687973,9.528641,101,0,0,0,NORMAL,1.6623,1.5513,A,WORLD_BANK,100,A,99.9
222,2026-07-29T17:38:34.273+05:30,2026-07-29T12:08:34.273Z,30.64591,76.68897,30.6459,76.689093,41.736,96,264.5,31,0.49,11.88,3348.41,9.482718,11.515704,9.434073,101,0,0,0,NORMAL,3.4577,1.5513,B,WORLD_BANK,100,B,99.9
223,2026-07-29T17:38:35.270+05:30,2026-07-29T12:08:35.270Z,30.6459,76.689093,30.64589,76.68922,42.637,94,264.5,32,0.48,12.17,3360.58,9.223111,10.462949,9.203244,101,0,0,0,NORMAL,3.8427,1.5513,B,WORLD_BANK,100,B,99.9
224,2026-07-29T17:38:36.271+05:30,2026-07-29T12:08:36.271Z,30.64589,76.68922,30.645882,76.689348,43.305,94,264.5,31,0.5,12.3,3372.88,9.496824,12.01337,9.354685,100,0,0,0,NORMAL,2.3836,1.5513,B,WORLD_BANK,100,B,99.9
225,2026-07-29T17:38:37.275+05:30,2026-07-29T12:08:37.275Z,30.645882,76.689348,30.645871,76.689477,43.721,95,264.5,32,0.48,12.36,3385.24,9.819597,11.82196,9.777663,101,0,0,0,NORMAL,3.514,2.5293,B,WORLD_BANK,100,B,99.9
226,2026-07-29T17:38:38.271+05:30,2026-07-29T12:08:38.271Z,30.645871,76.689477,30.64586,76.689607,44.015,95,264.5,31,0.5,12.55,3397.79,9.48969,10.86491,9.469702,101,0,0,0,NORMAL,3.1958,2.5293,B,WORLD_BANK,100,B,99.9
227,2026-07-29T17:38:39.273+05:30,2026-07-29T12:08:39.273Z,30.64586,76.689607,30.645855,76.689741,43.403,94,264.5,32,0.48,12.8,3410.59,9.278534,11.152025,9.245127,101,0,0,0,NORMAL,1.8749,2.5293,A,WORLD_BANK,100,A,99.9
228,2026-07-29T17:38:40.280+05:30,2026-07-29T12:08:40.280Z,30.645855,76.689741,30.645854,76.689869,41.993,92,264.5,32,0.48,12.21,3422.8,9.525065,10.596936,9.506089,101,0,0,0,NORMAL,1.8786,2.5293,A,WORLD_BANK,100,A,100
229,2026-07-29T17:38:41.278+05:30,2026-07-29T12:08:41.278Z,30.645854,76.689869,30.645852,76.689991,41.194,92,264.5,32,0.48,11.73,3434.53,9.76741,10.788346,9.752627,100,0,0,0,NORMAL,0.9614,2.5293,A,WORLD_BANK,100,A,100
230,2026-07-29T17:38:42.272+05:30,2026-07-29T12:08:42.272Z,30.645852,76.689991,30.64585,76.690112,41.292,92,264.5,32,0.48,11.52,3446.05,9.405723,10.156693,9.399092,100,0,0,0,NORMAL,1.7794,2.423,A,WORLD_BANK,100,A,99.5
231,2026-07-29T17:38:43.274+05:30,2026-07-29T12:08:43.274Z,30.64585,76.690112,30.64585,76.690232,41.699,91,264.5,32,0.48,11.55,3457.59,9.697022,10.730923,9.686696,101,0,0,0,NORMAL,1.9201,2.423,A,WORLD_BANK,100,A,99.5
232,2026-07-29T17:38:44.276+05:30,2026-07-29T12:08:44.276Z,30.64585,76.690232,30.645849,76.690352,41.947,90,264.5,32,0.48,11.43,3469.03,9.376091,10.462949,9.368311,101,0,0,0,NORMAL,1.6025,2.423,A,WORLD_BANK,100,A,99.9
233,2026-07-29T17:38:45.290+05:30,2026-07-29T12:08:45.290Z,30.645849,76.690352,30.64585,76.690475,42.389,90,264.5,32,0.48,11.78,3480.8,9.391829,11.094602,9.367553,101,0,0,0,NORMAL,1.0634,2.423,A,WORLD_BANK,100,A,99.9
234,2026-07-29T17:38:46.274+05:30,2026-07-29T12:08:46.274Z,30.64585,76.690475,30.645849,76.690599,42.665,91,264.5,32,0.47,11.85,3492.66,9.775141,11.24773,9.749426,101,0,0,0,NORMAL,1.3046,2.423,A,WORLD_BANK,100,A,99.9
235,2026-07-29T17:38:47.273+05:30,2026-07-29T12:08:47.273Z,30.645849,76.690599,30.645844,76.690721,42.265,91,264.5,32,0.47,11.72,3504.38,9.566262,10.520372,9.5565,101,0,0,0,NORMAL,0.9354,1.398,A,WORLD_BANK,100,A,99.9
236,2026-07-29T17:38:48.277+05:30,2026-07-29T12:08:48.277Z,30.645844,76.690721,30.645842,76.690844,41.425,91,264.5,32,0.47,11.78,3516.16,9.544362,10.692641,9.536221,101,0,0,0,NORMAL,0.7166,1.398,A,WORLD_BANK,100,A,100
237,2026-07-29T17:38:49.262+05:30,2026-07-29T12:08:49.262Z,30.645842,76.690844,30.645841,76.690962,40.49,91,264.5,32,0.47,11.31,3527.46,9.615846,10.596936,9.605584,101,0,0,0,NORMAL,0.9925,1.398,A,WORLD_BANK,100,A,100
238,2026-07-29T17:38:50.269+05:30,2026-07-29T12:08:50.269Z,30.645841,76.690962,30.645839,76.691077,39.924,91,264.5,32,0.47,10.94,3538.4,9.279606,10.022706,9.27257,100,0,0,0,NORMAL,1.5273,1.398,A,WORLD_BANK,100,A,99.9
239,2026-07-29T17:38:51.273+05:30,2026-07-29T12:08:51.273Z,30.645839,76.691077,30.645841,76.691191,39.278,91,264.5,32,0.48,10.92,3549.32,9.578453,10.520372,9.564838,101,0,0,0,NORMAL,2.0024,1.398,B,WORLD_BANK,100,B,99.9
240,2026-07-29T17:38:52.275+05:30,2026-07-29T12:08:52.275Z,30.645841,76.691191,30.645838,76.691305,38.686,90,264.5,32,0.48,10.91,3560.23,9.535133,10.194975,9.530591,100,0,0,0,NORMAL,0.7523,1.2103,A,WORLD_BANK,100,A,100
241,2026-07-29T17:38:53.280+05:30,2026-07-29T12:08:53.280Z,30.645838,76.691305,30.645838,76.691417,38.422,90,264.5,32,0.48,10.74,3570.97,9.371662,10.386385,9.363573,101,0,0,0,NORMAL,0.7918,1.2103,A,WORLD_BANK,100,A,100
242,2026-07-29T17:38:54.279+05:30,2026-07-29T12:08:54.279Z,30.645838,76.691417,30.645839,76.691527,38.181,90,264.5,32,0.48,10.49,3581.46,9.551098,10.616077,9.542286,101,0,0,0,NORMAL,1.17,1.2103,A,WORLD_BANK,100,A,100
243,2026-07-29T17:38:55.280+05:30,2026-07-29T12:08:55.280Z,30.645839,76.691527,30.645839,76.691636,38.192,90,264.5,32,0.48,10.45,3591.91,9.745751,10.730923,9.738434,101,0,0,0,NORMAL,1.2221,1.2103,A,WORLD_BANK,100,A,100
244,2026-07-29T17:38:56.286+05:30,2026-07-29T12:08:56.286Z,30.645839,76.691636,30.645839,76.691745,38.155,90,264.5,32,0.48,10.47,3602.37,9.451842,10.6735,9.440895,101,0,0,0,NORMAL,1.0631,1.2103,A,WORLD_BANK,100,A,100
245,2026-07-29T17:38:57.280+05:30,2026-07-29T12:08:57.280Z,30.645839,76.691745,30.645841,76.691854,38.037,89,264.5,32,0.48,10.41,3612.78,9.568431,11.649691,9.533947,101,0,0,0,NORMAL,1.9787,1.4172,A,WORLD_BANK,100,A,100
246,2026-07-29T17:38:58.284+05:30,2026-07-29T12:08:58.284Z,30.645841,76.691854,30.645844,76.691963,37.987,89,264.5,32,0.48,10.38,3623.17,9.492893,10.769205,9.481399,100,0,0,0,NORMAL,1.985,1.4172,A,WORLD_BANK,100,A,99.9
247,2026-07-29T17:38:59.282+05:30,2026-07-29T12:08:59.282Z,30.645844,76.691963,30.645847,76.692071,37.922,89,264.5,32,0.48,10.4,3633.56,9.498632,10.348103,9.48979,101,0,0,0,NORMAL,2.3885,1.4172,B,WORLD_BANK,100,B,99.9
248,2026-07-29T17:39:00.289+05:30,2026-07-29T12:09:00.289Z,30.645847,76.692071,30.645848,76.692181,38.079,89,264.5,32,0.48,10.5,3644.07,9.427814,10.750064,9.408471,100,0,0,0,NORMAL,1.9507,1.4172,A,WORLD_BANK,100,A,100
249,2026-07-29T17:39:02.277+05:30,2026-07-29T12:09:02.277Z,30.645852,76.692291,30.645857,76.692401,38.684,88,264.5,32,0.48,10.54,3665.09,9.543841,10.539513,9.533379,101,0,0,0,NORMAL,1.4309,1.4634,A,WORLD_BANK,100,A,99.5
250,2026-07-29T17:39:03.279+05:30,2026-07-29T12:09:03.279Z,30.645857,76.692401,30.645863,76.692514,39.003,87,264.5,32,0.48,10.82,3675.91,9.530609,11.075461,9.487332,100,0,0,0,NORMAL,1.4246,1.4634,A,WORLD_BANK,100,A,99.5
251,2026-07-29T17:39:04.284+05:30,2026-07-29T12:09:04.284Z,30.645863,76.692514,30.645867,76.692627,39.106,87,264.5,32,0.48,10.87,3686.78,9.445813,10.845769,9.406783,101,0,0,0,NORMAL,1.7891,1.4634,A,WORLD_BANK,100,A,99.9
252,2026-07-29T17:39:05.279+05:30,2026-07-29T12:09:05.279Z,30.645867,76.692627,30.645874,76.69274,39.032,87,264.5,32,0.48,10.79,3697.57,9.609568,11.24773,9.5861,100,0,0,0,NORMAL,1.3684,1.4634,A,WORLD_BANK,100,A,99.9
253,2026-07-29T17:39:06.277+05:30,2026-07-29T12:09:06.277Z,30.645874,76.69274,30.64588,76.692851,38.407,86,264.5,32,0.48,10.66,3708.23,9.400799,10.616077,9.369827,101,0,0,0,NORMAL,1.372,1.4634,A,WORLD_BANK,100,A,99.9
254,2026-07-29T17:39:07.278+05:30,2026-07-29T12:09:07.278Z,30.64588,76.692851,30.645887,76.692959,36.79,86,264.5,32,0.48,10.36,3718.59,10.235958,13.870047,9.999017,101,0,0,0,NORMAL,2.2881,1.8442,B,WORLD_BANK,100,B,99.9
255,2026-07-29T17:39:09.276+05:30,2026-07-29T12:09:09.276Z,30.645887,76.692959,30.645896,76.693165,35.897,86,264.5,32,0.48,19.74,3738.33,9.413022,12.262203,9.362865,201,0,0,0,NORMAL,1.1678,1.8442,A,WORLD_BANK,100,A,100
256,2026-07-29T17:39:11.278+05:30,2026-07-29T12:09:11.278Z,30.645896,76.693165,30.645896,76.693373,37.235,88,264.5,32,0.48,19.95,3758.27,9.667659,10.6735,9.659501,202,0,0,0,NORMAL,2.7124,1.8442,B,WORLD_BANK,100,B,99.9
257,2026-07-29T17:39:12.280+05:30,2026-07-29T12:09:12.280Z,30.645896,76.693373,30.645901,76.693484,38.346,88,264.5,32,0.48,10.59,3768.86,9.52533,10.29068,9.520302,101,0,0,0,NORMAL,2.7383,2.0611,B,WORLD_BANK,100,B,100
258,2026-07-29T17:39:13.281+05:30,2026-07-29T12:09:13.281Z,30.645901,76.693484,30.645906,76.693598,38.688,86,264.5,32,0.48,10.99,3779.85,9.458693,10.520372,9.448859,100,0,0,0,NORMAL,2.3571,2.0611,B,WORLD_BANK,100,B,100
259,2026-07-29T17:39:14.279+05:30,2026-07-29T12:09:14.279Z,30.645906,76.693598,30.645916,76.693713,38.888,86,264.5,32,0.48,11.01,3790.87,9.341002,11.305153,9.27488,101,0,0,0,NORMAL,2.4198,2.0611,B,WORLD_BANK,100,B,100
260,2026-07-29T17:39:15.285+05:30,2026-07-29T12:09:15.285Z,30.645916,76.693713,30.645924,76.693827,39.308,85,264.5,32,0.48,10.97,3801.83,9.736253,12.262203,9.689349,101,0,0,0,NORMAL,2.7057,2.0611,B,WORLD_BANK,100,B,100
261,2026-07-29T17:39:16.298+05:30,2026-07-29T12:09:16.298Z,30.645924,76.693827,30.645932,76.693942,39.356,86,264.5,32,0.48,10.98,3812.81,9.466446,10.826628,9.447718,101,0,0,0,NORMAL,1.7523,2.0611,A,WORLD_BANK,100,A,100
262,2026-07-29T17:39:17.282+05:30,2026-07-29T12:09:17.282Z,30.645932,76.693942,30.64594,76.694056,39.352,86,264.5,32,0.48,10.96,3823.77,9.490729,10.386385,9.483121,100,0,0,0,NORMAL,1.3026,2.0441,A,WORLD_BANK,100,A,100
263,2026-07-29T17:39:18.281+05:30,2026-07-29T12:09:18.281Z,30.64594,76.694056,30.645945,76.694169,39.18,86,264.5,32,0.48,10.85,3834.62,9.337812,10.118411,9.332482,100,0,0,0,NORMAL,1.1727,2.0441,A,WORLD_BANK,100,A,99.5
264,2026-07-29T17:39:19.286+05:30,2026-07-29T12:09:19.286Z,30.645945,76.694169,30.645952,76.694282,39.005,86,264.5,32,0.48,10.86,3845.47,9.532404,10.386385,9.524471,101,0,0,0,NORMAL,1.2446,2.0441,A,WORLD_BANK,100,A,99.5
265,2026-07-29T17:39:20.280+05:30,2026-07-29T12:09:20.280Z,30.645952,76.694282,30.645962,76.694396,38.969,85,264.5,32,0.48,10.96,3856.43,9.55377,10.884051,9.541149,101,0,0,0,NORMAL,1.2091,2.0441,A,WORLD_BANK,100,A,99.9
266,2026-07-29T17:39:21.277+05:30,2026-07-29T12:09:21.277Z,30.645962,76.694396,30.645972,76.694511,38.96,84,264.5,32,0.48,11.01,3867.45,9.75843,11.05632,9.749805,101,0,0,0,NORMAL,0.9216,2.0441,A,WORLD_BANK,100,A,99.9
267,2026-07-29T17:39:22.291+05:30,2026-07-29T12:09:22.291Z,30.645972,76.694511,30.645983,76.694622,38.882,83,264.5,32,0.48,10.68,3878.13,9.480113,10.711782,9.464774,101,0,0,0,NORMAL,1.4681,1.5212,A,WORLD_BANK,100,A,100
268,2026-07-29T17:39:23.284+05:30,2026-07-29T12:09:23.284Z,30.645983,76.694622,30.645997,76.694734,38.995,82,264.5,32,0.48,10.83,3888.96,9.75958,10.845769,9.749994,101,0,0,0,NORMAL,1.5053,1.5212,A,WORLD_BANK,100,A,100
269,2026-07-29T17:39:24.285+05:30,2026-07-29T12:09:24.285Z,30.645997,76.694734,30.646009,76.694846,39.095,82,264.5,32,0.48,10.85,3899.8,9.523676,10.520372,9.51145,100,0,0,0,NORMAL,1.674,1.5212,A,WORLD_BANK,100,A,99.9
